title,salary,experience,education,skill,city
开发测试工程师,11500.0,0,本科,8,上海
软件测试工程师,12500.0,3,本科,6,北京
数据分析师,7500.0,2,本科,10,广州
大数据架构师,30000.0,0,本科,5,上海
机器学习算法工程师,20000.0,3,本科,9,广州
自动化测试部署工程师,22500.0,0,本科,8,上海
大数据运维工程师（长春）,11000.0,3,本科,5,长春
运维工程师,7000.0,2,大专,6,上海
00011-高级测试工程师,17000.0,5,本科,4,上海
Web前端开发工程师,16000.0,0,本科,4,上海
PHP开发工程师,10000.0,1,大专,4,深圳
测试工程师（创新事业部）(J10310),15000.0,0,本科,7,上海
大数据技术顾问（北京）,20000.0,0,本科,4,北京
数据建模师(FF0220),18000.0,2,本科,11,北京
自动化运维工程师,20000.0,0,本科,4,上海
网络运维工程师,14000.0,5,本科,2,北京
算法工程师,40000.0,0,硕士,9,北京
数据库运维,14000.0,5,本科,2,北京
系统验证工程师 - Power & PLL,41666.0,5,本科,1,上海
大数据开发工程师,20000.0,0,本科,6,北京
系统验证工程师 - Memory,41666.0,5,本科,1,上海
运维工程师,7500.0,2,大专,10,成都
大数据运维工程师,10000.0,0,本科,5,上海
系统验证工程师 - High Speed IO,41666.0,5,本科,1,上海
系统运维工程师,12500.0,3,大专,4,上海
hadoop高级开发工程师,22500.0,5,本科,9,上海
数据库工程师,17500.0,5,本科,7,北京
容器平台开发工程师,15000.0,3,本科,4,佛山
爬虫开发工程师,15000.0,2,大专,10,广州
运维工程师（网络方向）,11000.0,0,本科,9,广州
游戏运维工程师,9500.0,2,大专,5,广州
前端工程师,12500.0,2,大专,3,深圳
AI软件工程师(面向硕士应届毕业生招聘),22500.0,0,硕士,4,北京
网络协议研发工程师,22500.0,3,硕士,12,北京
高级前端工程师,17500.0,0,本科,3,深圳
AI软件工程师(面向硕士应届毕业生招聘),22500.0,0,硕士,4,上海
高级测试工程师,10000.0,5,本科,9,广州
运维工程师（中间件）（13）,12500.0,0,本科,6,上海
AI软件实习生-工作地点临港,3000.0,0,硕士,4,上海
IT运维工程师,12500.0,2,本科,3,北京
系统运维工程师（13）,9000.0,2,大专,6,上海
高级测试工程师(J11548),15000.0,5,本科,10,北京
IT支持/开发工程师,17500.0,3,本科,4,上海
高级UI设计师（13）,12500.0,3,本科,8,上海
生物信息高级工程师,12500.0,3,硕士,9,上海
高级开发工程师,20000.0,5,本科,12,深圳
服务器运维工程师,12500.0,0,本科,5,上海
系统验证工程师（应届生）,20833.0,0,本科,1,上海
QA Engineer (Automation),27500.0,3,本科,1,上海
大数据开发工程师（11）,17500.0,5,本科,8,上海
ASIC验证工程师(应届生招聘),20833.0,0,本科,3,北京
图像数据处理工程师,30000.0,0,本科,9,上海
数据分析师（11）,17500.0,2,本科,9,上海
软件工程师-应届毕业生,29166.0,0,本科,4,北京
云计算解决方案工程师,22500.0,5,本科,3,上海
数据挖掘工程师(11）,12500.0,2,本科,10,上海
软件工程师-应届毕业生,29166.0,0,本科,4,上海
算法研发工程师（机制方向）（万物智联）,17500.0,2,硕士,7,泉州
Java高级开发工程师（Java架构）03,29166.0,5,本科,5,上海
神经网络算法和实现高级工程师,50000.0,5,本科,6,上海
算法工程师,17500.0,3,本科,9,深圳
高级设计师（UI方向（03）,15000.0,3,本科,7,上海
软件工程师,50000.0,0,本科,2,上海
测试工程师,10499.0,2,大专,7,深圳
软件技术总监,35000.0,5,硕士,5,北京
中间件软件工程师,50000.0,3,本科,3,上海
系统运维经理,12500.0,3,本科,6,深圳
C#开发工程师,16000.0,0,本科,12,成都
系统工程师,15000.0,0,本科,7,北京
Test Engineer,17500.0,3,本科,1,上海
算法应用开发工程师,24000.0,0,本科,6,成都
技术总监,35000.0,5,本科,7,北京
后端开发工程师,11500.0,3,本科,3,上海
NLP算法工程师,26000.0,0,本科,11,成都
安全攻防研究员,22500.0,5,本科,9,北京
运维技术专家（DB）,13500.0,3,大专,7,广州
CV算法工程师,26000.0,2,硕士,9,成都
NLP算法工程师,20000.0,2,硕士,11,北京
推荐算法工程师(SJKX1khb),18000.0,1,本科,10,北京
Go语言开发工程师,15000.0,0,本科,9,上海
R&D - 研究 - 工业自动化,12000.0,0,硕士,2,上海
linux c开发工程师,14000.0,2,本科,5,北京
大数据运维工程师,10000.0,0,本科,7,上海
算法工程师（电商方向）,6500.0,2,本科,11,广州
安全研究员（沙箱类产品）,20000.0,3,大专,9,北京
运维工程师,10000.0,2,本科,8,上海
自动控制工程师/自动编译工程师,15500.0,1,大专,4,上海
算法部经理,35000.0,0,本科,8,成都
安全研究员（情报威胁）,20000.0,3,本科,6,北京
数据部经理,9000.0,0,本科,7,成都
linux系统工程师,12500.0,2,本科,5,上海
运维工程师,20000.0,3,大专,11,深圳
运维工程师,7000.0,2,大专,8,广州
软件测试经理,25000.0,1,本科,8,上海
测试开发,17500.0,3,本科,3,广州
高级Hadoop工程师（北京）,22500.0,0,本科,7,北京
高级测试,11500.0,3,本科,7,成都
Java高级开发工程师,16000.0,5,本科,6,广州
Hadoop开发工程师(北京）,12500.0,0,本科,7,北京
人工智能算法及应用架构高级工程师,20000.0,0,本科,11,上海
高级软件测试工程师,12000.0,0,本科,9,深圳
数据分析师,17500.0,0,本科,7,上海
单片机工程师,7500.0,0,本科,7,广州
代招：固件测试工程师（SSD）,12000.0,1,大专,11,上海
高级软件测试工程师,20000.0,5,本科,7,上海
嵌入式工程师,9000.0,0,本科,6,上海
设计实现工程师,12000.0,0,本科,5,成都
大数据高级软件工程师,12500.0,3,本科,5,上海
大数据运维工程师(北京）,12500.0,0,本科,7,上海
设计实现工程师,12000.0,3,本科,5,北京
海量版图工具研发工程师,12500.0,1,本科,9,成都
大数据顾问（上海）,22500.0,5,本科,4,上海
设计实现工程师,12000.0,3,本科,5,上海
软件测试工程师（工作地点：坪山）,11000.0,2,本科,9,深圳
hadoop开发工程师,15000.0,3,本科,8,上海
系统测试工程师,12000.0,2,本科,2,上海
自动化运维工程师,20000.0,3,本科,5,上海
数据库工程师,22500.0,5,本科,3,上海
固件测试工程师,12000.0,3,本科,4,成都
APP测试工程师,12000.0,2,本科,3,上海
开发测试工程师,16000.0,0,大专,3,上海
固件测试工程师,12000.0,3,本科,4,上海
软件研发高级经理,62500.0,1,本科,7,上海
自动化测试工程师,12500.0,0,本科,6,上海
Staff Engineer of DFT,12000.0,5,大专,4,上海
计算机视觉算法实习生（深圳）,7000.0,0,本科,5,深圳
大数据架构师,30000.0,5,本科,3,上海
系统运维工程师（上海）,11000.0,0,本科,2,上海
研发工程师（ESD）(J11477),17500.0,3,本科,8,北京
研究员,22500.0,0,硕士,10,深圳
初级量化分析师,11500.0,2,本科,10,上海
安全攻防研究员,11000.0,2,本科,3,广州
大数据研发经理,35000.0,8,本科,3,上海
高级运维工程师,15000.0,3,本科,2,上海
自动化测试工程师,12500.0,0,本科,5,上海
软件研发经理（devops咨询顾问）,45000.0,8,本科,8,上海
高级测试工程师,12500.0,3,大专,8,成都
大数据开发工程师,16500.0,5,本科,8,成都
大数据技术顾问（北京）,22500.0,3,本科,4,北京
软件测试,7000.0,3,大专,12,成都
数据挖掘工程师,15000.0,3,大专,10,上海
测试工程师-信息技术中心,12500.0,0,本科,9,成都
算法工程师/数据分析师,22500.0,1,本科,8,上海
测试工程师,9000.0,1,本科,10,广州
后台开发工程师-信息技术中心,12500.0,0,本科,8,成都
软件研发经理,45000.0,8,本科,7,上海
"Manager - IS, Development, North Asia",22500.0,5,本科,2,上海
机器学习工程师-集成电路创新中心,12500.0,0,本科,11,北京
研究院院长（AI研究院院长）,30000.0,5,本科,7,成都
技术总监,25000.0,5,本科,4,广州
并行计算平台架构师-信息技术中心,12500.0,2,本科,7,成都
技术支持工程师（运营）,7000.0,3,大专,9,成都
AI课副理,18500.0,5,本科,10,广州
运维工程师 --智能硬件技术中心,17500.0,2,本科,2,深圳
数据科学家（人工智能/机器学习/算法工程师/大数据平台架构师）（北京）(职位编号：21),12000.0,0,本科,6,北京
Web前端开发工程师,10000.0,3,本科,6,广州
嵌入式工程师（传感器）-集成电路创新中心,12500.0,2,本科,13,北京
图像算法工程师,12500.0,2,本科,9,上海
测试工程师（应届生）(职位编号：08),12000.0,0,本科,8,广州
测试工程师（应届生）(职位编号：08),12000.0,0,本科,8,北京
系统架构师-信息技术中心,9000.0,3,本科,5,成都
测试实习生（广州）(职位编号：08),12000.0,0,本科,9,广州
高级Java工程师(电商),26500.0,5,大专,2,上海
测试实习生（北京）(职位编号：08),12000.0,0,本科,9,北京
嵌入式工程师（算法）-集成电路创新中心,12500.0,2,本科,4,北京
Web开发工程师,7000.0,1,本科,5,上海
区块链底层开发工程师,37500.0,3,本科,10,北京
性能测试工程师,17500.0,5,本科,8,上海
金融工程及量化投资研究员,14000.0,0,硕士,9,深圳
高级大数据工程师,30000.0,3,本科,10,北京
嵌入式软件工程师2,8500.0,0,本科,6,广州
自动化测试工程师,17500.0,5,本科,10,上海
运维工程师（研发中心）,12000.0,3,大专,3,深圳
数据库工程师,15000.0,2,本科,4,深圳
00454-高级算法工程师-北京,22500.0,3,硕士,8,北京
高级网络工程师,13500.0,3,大专,5,深圳
机器人 控制系统  软件工程师  （C++）,15000.0,3,本科,7,上海
00452-测试工程师-上海,22500.0,3,本科,6,上海
VC++软件工程师,15000.0,2,本科,3,深圳
数据分析师,12500.0,2,本科,11,广州
Linux C开发工程师,15000.0,0,本科,8,北京
运维工程师/IT技术支持,7000.0,1,大专,5,深圳
高级测试工程师,15000.0,5,大专,2,深圳
Linux C开发工程师,13500.0,2,本科,5,北京
c++软件工程师（云端）,15000.0,3,大专,5,深圳
IT工程师（生物信息）,22500.0,5,硕士,6,上海
算法交易研究员实习生,4500.0,0,本科,7,上海
API开发工程师,15000.0,5,大专,11,上海
运维工程师,9000.0,3,本科,7,成都
在线课程研发,12500.0,0,本科,1,北京
系统运维工程师,22500.0,3,本科,2,上海
高级测试工程师,19000.0,5,本科,9,上海
游戏前端开发工程师,8500.0,2,大专,7,广州
在线课程研发,12500.0,0,本科,1,广州
运维主管,15000.0,3,本科,2,上海
自动化软件测试,7500.0,0,大专,11,深圳
运维工程师,14000.0,3,本科,2,上海
Unity3d开发工程师,11500.0,2,本科,6,广州
算法工程师（实习）,7000.0,0,本科,7,上海
量化分析师助理,11500.0,2,本科,10,上海
运维工程师,12500.0,0,本科,5,上海
测试工程师,10499.0,2,本科,7,广州
量化交易员,14000.0,2,本科,7,上海
测试开发工程师,20000.0,5,本科,8,上海
Web前端工程师,10499.0,2,本科,5,广州
高级量化交易员,14000.0,2,本科,7,上海
服务器运维工程师,8500.0,2,本科,1,广州
校招应届-网络通讯嵌入式软件工程师,10000.0,0,本科,7,武汉
高级性能测试工程师(职位编号：001932),12500.0,2,本科,3,广州
量化工程师-实习生,2500.0,0,本科,10,深圳
Docker/Kubernetes工程师(职位编号：vivo003247),22500.0,5,本科,10,深圳
RPA机器人训练师,12500.0,0,本科,5,上海
运维工程师,16500.0,2,本科,4,佛山
量化工程师-实习生,3000.0,0,本科,10,上海
RPA软件交付工程师,11000.0,1,本科,5,上海
软件测试工程师,14583.0,2,本科,10,上海
服务端脚本工程师（爬虫）,12500.0,1,本科,8,广州
运维工程师,18500.0,0,本科,7,北京
Web前端开发工程师 (MJ001604),19500.0,3,本科,4,广州
自动化/专项测试,15000.0,0,大专,7,深圳
自动化测试工程师,20000.0,0,本科,5,北京
数据工程师,11000.0,1,本科,6,上海
运维工程师,12500.0,0,大专,5,深圳
地图与定位专家-汽车行业,60000.0,8,本科,11,上海
C++开发工程师,17500.0,3,本科,4,深圳
股票量化研究员,17500.0,1,本科,10,上海
数据分析经理,20000.0,3,本科,9,上海
数据分析经理,20833.0,0,本科,9,无锡
高级数据分析师,12500.0,0,本科,4,广州
BI工程师,12500.0,0,本科,10,北京
运维工程师,7000.0,0,大专,5,北京
自然语言处理工程师,15000.0,2,大专,5,深圳
数据挖掘工程师（YD1ljz),20000.0,3,本科,7,北京
推荐算法工程师,37500.0,3,大专,12,广州
自动化运维开发工程师,20000.0,5,大专,3,深圳
嵌入式固件工程师,20000.0,0,本科,3,上海
Sr. TE高级测试工程师,12000.0,2,本科,1,深圳
量化策略研究员,12500.0,0,本科,7,上海
大数据挖掘工程师,30000.0,0,硕士,8,上海
5G无线通信嵌入式系统软件工程师,37500.0,2,本科,2,深圳
数据库工程师/DBA,15000.0,0,本科,8,上海
5G数字硬件工程师（FPGA/电路设计）,37500.0,5,本科,3,深圳
Staff System Engineer (2644),12000.0,5,硕士,3,上海
测试工程师,8500.0,2,本科,7,深圳
运维工程师,6250.0,3,大专,2,广州
网站开发全站工程师,22500.0,3,本科,1,上海
测试开发工程师,8000.0,1,本科,10,成都
JAVA开发工程师,15000.0,3,本科,3,广州
自然语言处理高级工程师,17500.0,5,本科,9,上海
高级嵌入式软件工程师,22500.0,3,本科,5,上海
机器人工程师,12500.0,0,本科,10,上海
高级大数据研发工程师,17500.0,2,本科,5,广州
嵌入式软件工程师,20000.0,3,本科,5,上海
资深黑盒测试工程师,22500.0,0,本科,6,上海
大数据开发工程师,30000.0,0,本科,6,上海
自动化测试工程师（徐汇）,17500.0,2,本科,8,上海
算法工程师(人工智能研究员),22500.0,0,硕士,9,上海
高级生物信息分析工程师,22500.0,2,硕士,9,北京
软件测试（浦东）(职位编号：7),10500.0,0,本科,12,上海
佛山BI开发工程师,12500.0,3,本科,4,佛山
android开发工程师(SDK开发）,11500.0,0,本科,5,广州
算法工程师,12500.0,3,本科,10,广州
测试工程师,12500.0,0,本科,13,北京
算法工程师,20000.0,3,本科,13,上海
Linux系统运维工程师,17500.0,3,大专,4,上海
H5前端工程师,22500.0,0,本科,6,北京
短信平台初级运维工程师,5500.0,2,大专,7,北京
嵌入式软件工程师,11000.0,3,本科,7,上海
H5前端工程师,20000.0,0,本科,6,北京
自然语言处理（NLP）实习生,4200.0,0,本科,7,北京
C语言开发工程师,11000.0,3,本科,10,上海
高级运维工程师,17500.0,0,大专,5,北京
投资经理（大类资产配置FOF/MOM/TOT） 金融投资负责人,29166.0,0,本科,7,上海
固件测试工程师,9500.0,2,本科,7,上海
算法工程师（实习生）,14000.0,0,本科,9,广州
运维工程师（消费金融）,22500.0,3,本科,8,上海
大IT线-软件运维工程师,19000.0,3,本科,4,广州
测试工程师,10000.0,2,大专,5,深圳
Ruby开发工程师,18500.0,5,本科,2,上海
视觉调试工程师,9000.0,1,本科,10,上海
软件测试工程师,12500.0,3,本科,7,上海
自动化测试工程师,13500.0,3,大专,5,深圳
自动化测试开发工程师,10000.0,0,本科,9,北京
自动化工具开发（C++或者C#）浦东,12000.0,2,本科,11,上海
数据分析高级专员,12000.0,0,本科,7,广州
2019年校招,7000.0,0,大专,7,深圳
前端开发工程师（浦东）,16500.0,2,本科,2,上海
数据运营（校招）,10000.0,0,本科,11,广州
高级JAVA软件开发工程师,12500.0,3,本科,3,上海
